processflag	insert_platform	insert_user	insert_date	update_platform	update_user	update_date	delete_platform	delete_user	delete_date	cru_csvnote	is_erpsent	is_enabled	i	id	code_erp	description	company	first_name	last_name_1	last_name_2	taxid_nr	address	email	phone_1	phone_2	contact	contact_phone	is_robinson_email	id_country	id_seller	id_type	last_sale	is_validated	id_userext	id_type_gender	birthdate	bonus_points
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	393		Desc. CUSTOMER DEMO (393)	Comp. Desc. CUSTOMER DEMO (393)	Fn. 	Ln1. 	Ln2. DEMO 393	\N	Addr. DEMMO OF 393	email393@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 393	Cont ph. 	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	394		Desc. CUSTOMER DEMO (394)	Comp. Desc. CUSTOMER DEMO (394)	Fn. 	Ln1. 	Ln2. DEMO 394	\N	Addr. DEMMO OF 394	email394@somedomain.loc	ph1-582 6346	ph2-	Cont. DEMO CONTACT 394	Cont ph. 	Yes	1	4	0	41145.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	395		Desc. CUSTOMER DEMO (395)	Comp. Desc. CUSTOMER DEMO (395)	Fn. 	Ln1. 	Ln2. DEMO 395	\N	Addr. DEMMO OF 395	email395@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 395	Cont ph. 	Yes	1	4	0	41260.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	396		Desc. CUSTOMER DEMO (396)	Comp. Desc. CUSTOMER DEMO (396)	Fn. 	Ln1. 	Ln2. DEMO 396	\N	Addr. DEMMO OF 396	email396@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 396	Cont ph. 	No	1	4	0	41241.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	397		Desc. CUSTOMER DEMO (397)	Comp. Desc. CUSTOMER DEMO (397)	Fn. 	Ln1. 	Ln2. DEMO 397	\N	Addr. DEMMO OF 397	email397@somedomain.loc	ph1-583 5025	ph2-	Cont. DEMO CONTACT 397	Cont ph. 	Yes	1	4	0	41094.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	398		Desc. CUSTOMER DEMO (398)	Comp. Desc. CUSTOMER DEMO (398)	Fn. 	Ln1. 	Ln2. DEMO 398	\N	Addr. DEMMO OF 398	email398@somedomain.loc	ph1-588-2075	ph2-	Cont. DEMO CONTACT 398	Cont ph. 	Yes	1	4	0	40973.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	399		Desc. CUSTOMER DEMO (399)	Comp. Desc. CUSTOMER DEMO (399)	Fn. 	Ln1. 	Ln2. DEMO 399	\N	Addr. DEMMO OF 399	email399@somedomain.loc	ph1-585-6914	ph2-	Cont. DEMO CONTACT 399	Cont ph. 	Yes	1	4	0	40862.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	400		Desc. CUSTOMER DEMO (400)	Comp. Desc. CUSTOMER DEMO (400)	Fn. 	Ln1. 	Ln2. DEMO 400	\N	Addr. DEMMO OF 400	email400@somedomain.loc	ph1-5851835	ph2-	Cont. DEMO CONTACT 400	Cont ph. 	No	1	4	0	41240.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	401		Desc. CUSTOMER DEMO (401)	Comp. Desc. CUSTOMER DEMO (401)	Fn. 	Ln1. 	Ln2. DEMO 401	\N	Addr. DEMMO OF 401	email401@somedomain.loc	ph1-582-2556 /5	ph2-	Cont. DEMO CONTACT 401	Cont ph. 	Yes	1	4	0	40885.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	402		Desc. CUSTOMER DEMO (402)	Comp. Desc. CUSTOMER DEMO (402)	Fn. 	Ln1. 	Ln2. DEMO 402	\N	Addr. DEMMO OF 402	email402@somedomain.loc	ph1-584-3561	ph2-	Cont. DEMO CONTACT 402	Cont ph. 	Yes	1	4	0	41222.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	403		Desc. CUSTOMER DEMO (403)	Comp. Desc. CUSTOMER DEMO (403)	Fn. 	Ln1. 	Ln2. DEMO 403	\N	Addr. DEMMO OF 403	email403@somedomain.loc	ph1-827189	ph2-	Cont. DEMO CONTACT 403	Cont ph. 	Yes	1	4	0	39932.348	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	404		Desc. CUSTOMER DEMO (404)	Comp. Desc. CUSTOMER DEMO (404)	Fn. 	Ln1. 	Ln2. DEMO 404	\N	Addr. DEMMO OF 404	email404@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 404	Cont ph. 	Yes	1	4	0	41313.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	405		Desc. CUSTOMER DEMO (405)	Comp. Desc. CUSTOMER DEMO (405)	Fn. 	Ln1. 	Ln2. DEMO 405	\N	Addr. DEMMO OF 405	email405@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 405	Cont ph. 	Yes	1	4	0	40389.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	406		Desc. CUSTOMER DEMO (406)	Comp. Desc. CUSTOMER DEMO (406)	Fn. 	Ln1. 	Ln2. DEMO 406	\N	Addr. DEMMO OF 406	email406@somedomain.loc	ph1-584-4862	ph2-	Cont. DEMO CONTACT 406	Cont ph. 	Yes	1	4	0	41313.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	407		Desc. CUSTOMER DEMO (407)	Comp. Desc. CUSTOMER DEMO (407)	Fn. 	Ln1. 	Ln2. DEMO 407	\N	Addr. DEMMO OF 407	email407@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 407	Cont ph. 	Yes	1	4	0	41318.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	408		Desc. CUSTOMER DEMO (408)	Comp. Desc. CUSTOMER DEMO (408)	Fn. 	Ln1. 	Ln2. DEMO 408	\N	Addr. DEMMO OF 408	email408@somedomain.loc	ph1-583-9134	ph2-	Cont. DEMO CONTACT 408	Cont ph. 	Yes	1	4	0	41249.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	409		Desc. CUSTOMER DEMO (409)	Comp. Desc. CUSTOMER DEMO (409)	Fn. 	Ln1. 	Ln2. DEMO 409	\N	Addr. DEMMO OF 409	email409@somedomain.loc	ph1-594-7368 Ch	ph2-	Cont. DEMO CONTACT 409	Cont ph. 	Yes	1	4	0	41295.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	410		Desc. CUSTOMER DEMO (410)	Comp. Desc. CUSTOMER DEMO (410)	Fn. 	Ln1. 	Ln2. DEMO 410	\N	Addr. DEMMO OF 410	email410@somedomain.loc	ph1-583-3428	ph2-	Cont. DEMO CONTACT 410	Cont ph. 	Yes	1	4	0	41145.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	411		Desc. CUSTOMER DEMO (411)	Comp. Desc. CUSTOMER DEMO (411)	Fn. 	Ln1. 	Ln2. DEMO 411	\N	Addr. DEMMO OF 411	email411@somedomain.loc	ph1-583-8583	ph2-	Cont. DEMO CONTACT 411	Cont ph. 	Yes	1	4	0	41157.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	412		Desc. CUSTOMER DEMO (412)	Comp. Desc. CUSTOMER DEMO (412)	Fn. 	Ln1. 	Ln2. DEMO 412	\N	Addr. DEMMO OF 412	email412@somedomain.loc	ph1-586-0153	ph2-	Cont. DEMO CONTACT 412	Cont ph. 	Yes	1	4	0	41270.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	413		Desc. CUSTOMER DEMO (413)	Comp. Desc. CUSTOMER DEMO (413)	Fn. 	Ln1. 	Ln2. DEMO 413	\N	Addr. DEMMO OF 413	email413@somedomain.loc	ph1-584-0981	ph2-	Cont. DEMO CONTACT 413	Cont ph. 	Yes	1	4	0	41284.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	414		Desc. CUSTOMER DEMO (414)	Comp. Desc. CUSTOMER DEMO (414)	Fn. 	Ln1. 	Ln2. DEMO 414	\N	Addr. DEMMO OF 414	email414@somedomain.loc	ph1-582-9223	ph2-	Cont. DEMO CONTACT 414	Cont ph. 	Yes	1	4	0	40833.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	415		Desc. CUSTOMER DEMO (415)	Comp. Desc. CUSTOMER DEMO (415)	Fn. 	Ln1. 	Ln2. DEMO 415	\N	Addr. DEMMO OF 415	email415@somedomain.loc	ph1-588-2288	ph2-	Cont. DEMO CONTACT 415	Cont ph. 	Yes	1	4	0	41290.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	416		Desc. CUSTOMER DEMO (416)	Comp. Desc. CUSTOMER DEMO (416)	Fn. 	Ln1. 	Ln2. DEMO 416	\N	Addr. DEMMO OF 416	email416@somedomain.loc	ph1-588 1688	ph2-	Cont. DEMO CONTACT 416	Cont ph. 	Yes	1	4	0	41296.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	417		Desc. CUSTOMER DEMO (417)	Comp. Desc. CUSTOMER DEMO (417)	Fn. 	Ln1. 	Ln2. DEMO 417	\N	Addr. DEMMO OF 417	email417@somedomain.loc	ph1-587-3409	ph2-	Cont. DEMO CONTACT 417	Cont ph. 	Yes	1	4	0	40798.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	418		Desc. CUSTOMER DEMO (418)	Comp. Desc. CUSTOMER DEMO (418)	Fn. 	Ln1. 	Ln2. DEMO 418	\N	Addr. DEMMO OF 418	email418@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 418	Cont ph. 	Yes	1	4	0	41214.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	419		Desc. CUSTOMER DEMO (419)	Comp. Desc. CUSTOMER DEMO (419)	Fn. 	Ln1. 	Ln2. DEMO 419	\N	Addr. DEMMO OF 419	email419@somedomain.loc	ph1-586-3760	ph2-	Cont. DEMO CONTACT 419	Cont ph. 	Yes	1	4	0	41253.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	420		Desc. CUSTOMER DEMO (420)	Comp. Desc. CUSTOMER DEMO (420)	Fn. 	Ln1. 	Ln2. DEMO 420	\N	Addr. DEMMO OF 420	email420@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 420	Cont ph. 	Yes	1	4	0	41313.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	421		Desc. CUSTOMER DEMO (421)	Comp. Desc. CUSTOMER DEMO (421)	Fn. 	Ln1. 	Ln2. DEMO 421	\N	Addr. DEMMO OF 421	email421@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 421	Cont ph. 	Yes	1	4	0	41319.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	422		Desc. CUSTOMER DEMO (422)	Comp. Desc. CUSTOMER DEMO (422)	Fn. 	Ln1. 	Ln2. DEMO 422	\N	Addr. DEMMO OF 422	email422@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 422	Cont ph. 	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	423	400001006917	Desc. CUSTOMER DEMO (423)	Comp. Desc. CUSTOMER DEMO (423)	Fn. 400001006917	Ln1. 400001006917	Ln2. DEMO 423	\N	Addr. DEMMO OF 423	email423@somedomain.loc	ph1-588-5713	ph2-	Cont. DEMO CONTACT 423	Cont ph. 400001	Yes	1	4	0	41270.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	424	400001008362	Desc. CUSTOMER DEMO (424)	Comp. Desc. CUSTOMER DEMO (424)	Fn. 400001008362	Ln1. 400001008362	Ln2. DEMO 424	\N	Addr. DEMMO OF 424	email424@somedomain.loc	ph1-583-4375	ph2-Fax : 588-1	Cont. DEMO CONTACT 424	Cont ph. 400001	Yes	1	4	0	41043.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	425	400001007143	Desc. CUSTOMER DEMO (425)	Comp. Desc. CUSTOMER DEMO (425)	Fn. 400001007143	Ln1. 400001007143	Ln2. DEMO 425	\N	Addr. DEMMO OF 425	email425@somedomain.loc	ph1-582-6288	ph2-	Cont. DEMO CONTACT 425	Cont ph. 400001	Yes	1	4	0	40177.337	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	426		Desc. CUSTOMER DEMO (426)	Comp. Desc. CUSTOMER DEMO (426)	Fn. 	Ln1. 	Ln2. DEMO 426	\N	Addr. DEMMO OF 426	email426@somedomain.loc	ph1-583-7840	ph2-	Cont. DEMO CONTACT 426	Cont ph. 	No	1	4	0	41325.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	427	400001007204	Desc. CUSTOMER DEMO (427)	Comp. Desc. CUSTOMER DEMO (427)	Fn. 400001007204	Ln1. 400001007204	Ln2. DEMO 427	\N	Addr. DEMMO OF 427	email427@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 427	Cont ph. 400001	Yes	1	4	0	39848.362	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	428	400001007327	Desc. CUSTOMER DEMO (428)	Comp. Desc. CUSTOMER DEMO (428)	Fn. 400001007327	Ln1. 400001007327	Ln2. DEMO 428	\N	Addr. DEMMO OF 428	email428@somedomain.loc	ph1-582-0830	ph2-	Cont. DEMO CONTACT 428	Cont ph. 400001	Yes	1	4	0	41319.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	429	400001007617	Desc. CUSTOMER DEMO (429)	Comp. Desc. CUSTOMER DEMO (429)	Fn. 400001007617	Ln1. 400001007617	Ln2. DEMO 429	\N	Addr. DEMMO OF 429	email429@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 429	Cont ph. 400001	Yes	1	4	0	41320.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	430	400001007693	Desc. CUSTOMER DEMO (430)	Comp. Desc. CUSTOMER DEMO (430)	Fn. 400001007693	Ln1. 400001007693	Ln2. DEMO 430	\N	Addr. DEMMO OF 430	email430@somedomain.loc	ph1-587-1444	ph2-587-1444	Cont. DEMO CONTACT 430	Cont ph. 400001	Yes	1	4	0	41123.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	431	400001007723	Desc. CUSTOMER DEMO (431)	Comp. Desc. CUSTOMER DEMO (431)	Fn. 400001007723	Ln1. 400001007723	Ln2. DEMO 431	\N	Addr. DEMMO OF 431	email431@somedomain.loc	ph1-587-8411	ph2-	Cont. DEMO CONTACT 431	Cont ph. 400001	Yes	1	4	0	40016.320	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	432	400001007815	Desc. CUSTOMER DEMO (432)	Comp. Desc. CUSTOMER DEMO (432)	Fn. 400001007815	Ln1. 400001007815	Ln2. DEMO 432	\N	Addr. DEMMO OF 432	email432@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 432	Cont ph. 400001	Yes	1	4	0	41302.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	433	400001007846	Desc. CUSTOMER DEMO (433)	Comp. Desc. CUSTOMER DEMO (433)	Fn. 400001007846	Ln1. 400001007846	Ln2. DEMO 433	\N	Addr. DEMMO OF 433	email433@somedomain.loc	ph1-588-3846	ph2-588-3847	Cont. DEMO CONTACT 433	Cont ph. 400001	Yes	1	4	0	41292.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	434	400001007983	Desc. CUSTOMER DEMO (434)	Comp. Desc. CUSTOMER DEMO (434)	Fn. 400001007983	Ln1. 400001007983	Ln2. DEMO 434	\N	Addr. DEMMO OF 434	email434@somedomain.loc	ph1-588-6954	ph2-	Cont. DEMO CONTACT 434	Cont ph. 400001	Yes	1	4	0	41211.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	435	400001008102	Desc. CUSTOMER DEMO (435)	Comp. Desc. CUSTOMER DEMO (435)	Fn. 400001008102	Ln1. 400001008102	Ln2. DEMO 435	\N	Addr. DEMMO OF 435	email435@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 435	Cont ph. 400001	Yes	1	4	0	41255.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	436	400001013809	Desc. CUSTOMER DEMO (436)	Comp. Desc. CUSTOMER DEMO (436)	Fn. 400001013809	Ln1. 400001013809	Ln2. DEMO 436	\N	Addr. DEMMO OF 436	email436@somedomain.loc	ph1-	ph2-	Cont. DEMO CONTACT 436	Cont ph. 400001	Yes	1	4	0	40921.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	437	400001014875	Desc. CUSTOMER DEMO (437)	Comp. Desc. CUSTOMER DEMO (437)	Fn. 400001014875	Ln1. 400001014875	Ln2. DEMO 437	\N	Addr. DEMMO OF 437	email437@somedomain.loc	ph1-584-5280	ph2-	Cont. DEMO CONTACT 437	Cont ph. 400001	Yes	1	4	0	40932.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	438	400001014936	Desc. CUSTOMER DEMO (438)	Comp. Desc. CUSTOMER DEMO (438)	Fn. 400001014936	Ln1. 400001014936	Ln2. DEMO 438	\N	Addr. DEMMO OF 438	email438@somedomain.loc	ph1-585-0744	ph2-	Cont. DEMO CONTACT 438	Cont ph. 400001	Yes	1	4	0	40967.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	439	400001014707	Desc. CUSTOMER DEMO (439)	Comp. Desc. CUSTOMER DEMO (439)	Fn. 400001014707	Ln1. 400001014707	Ln2. DEMO 439	\N	Addr. DEMMO OF 439	email439@somedomain.loc	ph1-584-5280	ph2-	Cont. DEMO CONTACT 439	Cont ph. 400001	Yes	1	4	0	41043.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	440		Desc. CUSTOMER DEMO (440)	Comp. Desc. CUSTOMER DEMO (440)	Fn. 	Ln1. 	Ln2. DEMO 440	\N	Addr. DEMMO OF 440	email440@somedomain.loc	ph1-582-5766	ph2-582-5172	Cont. DEMO CONTACT 440	Cont ph. 	Yes	1	4	0	41302.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	441		Desc. CUSTOMER DEMO (441)	Comp. Desc. CUSTOMER DEMO (441)	Fn. 	Ln1. 	Ln2. DEMO 441	\N	Addr. DEMMO OF 441	email441@somedomain.loc	ph1-587-4900	ph2-587-4860	Cont. DEMO CONTACT 441	Cont ph. 	Yes	1	4	0	41283.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	442		Desc. CUSTOMER DEMO (442)	Comp. Desc. CUSTOMER DEMO (442)	Fn. 	Ln1. 	Ln2. DEMO 442	\N	Addr. DEMMO OF 442	email442@somedomain.loc	ph1-587-4100	ph2-587-2978	Cont. DEMO CONTACT 442	Cont ph. 	Yes	1	4	0	41186.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	443		Desc. CUSTOMER DEMO (443)	Comp. Desc. CUSTOMER DEMO (443)	Fn. 	Ln1. 	Ln2. DEMO 443	\N	Addr. DEMMO OF 443	email443@somedomain.loc	ph1-583-0233 / 	ph2-583-5639 / 	Cont. DEMO CONTACT 443	Cont ph. 	Yes	1	4	0	41319.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	444	400001006733	Desc. CUSTOMER DEMO (444)	Comp. Desc. CUSTOMER DEMO (444)	Fn. 400001006733	Ln1. 400001006733	Ln2. DEMO 444	\N	Addr. DEMMO OF 444	email444@somedomain.loc	ph1-582-1319	ph2-587-4653 / 	Cont. DEMO CONTACT 444	Cont ph. 400001	Yes	1	4	0	40297.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	445	400001007600	Desc. CUSTOMER DEMO (445)	Comp. Desc. CUSTOMER DEMO (445)	Fn. 400001007600	Ln1. 400001007600	Ln2. DEMO 445	\N	Addr. DEMMO OF 445	email445@somedomain.loc	ph1-584-3077	ph2-	Cont. DEMO CONTACT 445	Cont ph. 400001	Yes	1	4	0	41325.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	446	400001008072	Desc. CUSTOMER DEMO (446)	Comp. Desc. CUSTOMER DEMO (446)	Fn. 400001008072	Ln1. 400001008072	Ln2. DEMO 446	\N	Addr. DEMMO OF 446	email446@somedomain.loc	ph1-Off.586-126	ph2-(fax) 586-0	Cont. DEMO CONTACT 446	Cont ph. 400001	Yes	1	4	0	41323.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	447	400001013779	Desc. CUSTOMER DEMO (447)	Comp. Desc. CUSTOMER DEMO (447)	Fn. 400001013779	Ln1. 400001013779	Ln2. DEMO 447	\N	Addr. DEMMO OF 447	email447@somedomain.loc	ph1-582-2112/58	ph2-587-4860	Cont. DEMO CONTACT 447	Cont ph. 400001	Yes	1	4	0	41149.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	448	400001002506	Desc. CUSTOMER DEMO (448)	Comp. Desc. CUSTOMER DEMO (448)	Fn. 400001002506	Ln1. 400001002506	Ln2. DEMO 448	\N	Addr. DEMMO OF 448	email448@somedomain.loc	ph1-582-6262	ph2-	Cont. DEMO CONTACT 448	Cont ph. 400001	Yes	1	4	0	41318.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	449		Desc. CUSTOMER DEMO (449)	Comp. Desc. CUSTOMER DEMO (449)	Fn. 	Ln1. 	Ln2. DEMO 449	\N	Addr. DEMMO OF 449	email449@somedomain.loc	ph1-582-4455	ph2-582-2018	Cont. DEMO CONTACT 449	Cont ph. 	Yes	1	4	0	41306.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	450		Desc. CUSTOMER DEMO (450)	Comp. Desc. CUSTOMER DEMO (450)	Fn. 	Ln1. 	Ln2. DEMO 450	\N	Addr. DEMMO OF 450	email450@somedomain.loc	ph1-582 3838	ph2-583 3408 fa	Cont. DEMO CONTACT 450	Cont ph. 	Yes	1	4	0	41326.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	451		Desc. CUSTOMER DEMO (451)	Comp. Desc. CUSTOMER DEMO (451)	Fn. 	Ln1. 	Ln2. DEMO 451	\N	Addr. DEMMO OF 451	email451@somedomain.loc	ph1-583 9800	ph2-583-9660	Cont. DEMO CONTACT 451	Cont ph. 	Yes	1	4	0	41325.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	452		Desc. CUSTOMER DEMO (452)	Comp. Desc. CUSTOMER DEMO (452)	Fn. 	Ln1. 	Ln2. DEMO 452	\N	Addr. DEMMO OF 452	email452@somedomain.loc	ph1-871729	ph2-872272	Cont. DEMO CONTACT 452	Cont ph. 	No	1	4	0	41260.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	453		Desc. CUSTOMER DEMO (453)	Comp. Desc. CUSTOMER DEMO (453)	Fn. 	Ln1. 	Ln2. DEMO 453	\N	Addr. DEMMO OF 453	email453@somedomain.loc	ph1-828660	ph2-839322	Cont. DEMO CONTACT 453	Cont ph. 	Yes	1	4	0	0.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	454	400001007792	Desc. CUSTOMER DEMO (454)	Comp. Desc. CUSTOMER DEMO (454)	Fn. 400001007792	Ln1. 400001007792	Ln2. DEMO 454	\N	Addr. DEMMO OF 454	email454@somedomain.loc	ph1-588-9777	ph2-588-9292	Cont. DEMO CONTACT 454	Cont ph. 400001	Yes	1	4	0	41192.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	455	400001006122	Desc. CUSTOMER DEMO (455)	Comp. Desc. CUSTOMER DEMO (455)	Fn. 400001006122	Ln1. 400001006122	Ln2. DEMO 455	\N	Addr. DEMMO OF 455	email455@somedomain.loc	ph1-587 7381	ph2-	Cont. DEMO CONTACT 455	Cont ph. 400001	Yes	1	4	0	40481.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	456		Desc. CUSTOMER DEMO (456)	Comp. Desc. CUSTOMER DEMO (456)	Fn. 	Ln1. 	Ln2. DEMO 456	\N	Addr. DEMMO OF 456	email456@somedomain.loc	ph1-593 0354	ph2-588 0038	Cont. DEMO CONTACT 456	Cont ph. 	Yes	1	4	0	41215.000	1	\N	\N	\N	0
\N	1	1	20130827212306	\N	1	20130827212306	\N	\N	\N	\N	0	1	\N	457		Desc. CUSTOMER DEMO (457)	Comp. Desc. CUSTOMER DEMO (457)	Fn. 	Ln1. 	Ln2. DEMO 457	\N	Addr. DEMMO OF 457	email457@somedomain.loc	ph1-563-0349	ph2-594-0349	Cont. DEMO CONTACT 457	Cont ph. 	No	1	4	0	41277.000	1	\N	\N	\N	0
